index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
6,699,False,1,-1.200291395187378,0.2062298059463501,0.2062298059463501,0.08089916408061981,0.08089916408061981,0.03129858896136284,0.12487608194351196,0.2627445161342621,0.28942301869392395,0.23631355166435242,0.4908660352230072,0.5841369032859802,0.40958458185195923,people_101,people,101
7,649,False,2,-1.006303310394287,0.19398808479309082,0.4002178907394409,0.07099568843841553,0.13881729543209076,0.05845813825726509,0.17404206097126007,0.4032706320285797,0.42167341709136963,0.38508427143096924,0.6456550359725952,0.7531436085700989,0.5477028489112854,people_101,people,101
8,599,False,3,-0.8226233124732971,0.18367999792099,0.5838978886604309,0.08090827614068985,0.2116444706916809,0.08924684673547745,0.2039041817188263,0.5140162706375122,0.5270612835884094,0.5011346340179443,0.7538837194442749,0.864928126335144,0.6508432030677795,people_101,people,101
9,549,False,4,-0.6472349762916565,0.17538833618164062,0.7592862248420715,0.07652737945318222,0.2844242453575134,0.12389327585697174,0.2376582771539688,0.6078516244888306,0.6216961741447449,0.5941137671470642,0.8292948603630066,0.9237596392631531,0.7415791749954224,people_101,people,101
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.07657866925001144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.0742626041173935,0.0742626041173935,0.042900487780570984,0.1373983919620514,0.1896120011806488,0.20526514947414398,0.17402836680412292,0.27262139320373535,0.30339959263801575,0.24325968325138092,people_101,people,101
12,400,False,2,-0.15219885110855103,0.16382917761802673,0.3291648030281067,0.0704309418797493,0.14260421693325043,0.07781447470188141,0.188351571559906,0.2999476492404938,0.31296634674072266,0.2869798541069031,0.39199236035346985,0.4277583360671997,0.35749179124832153,people_101,people,101
13,350,False,3,0.012974858283996582,0.1651737093925476,0.4943385124206543,0.06456415355205536,0.20845647156238556,0.11645188182592392,0.22840562462806702,0.3951457738876343,0.4063948690891266,0.3839317560195923,0.4813602864742279,0.5200374126434326,0.4436418116092682,people_101,people,101
14,300,False,4,0.1830180287361145,0.17004317045211792,0.6643816828727722,0.05948229879140854,0.27282634377479553,0.1573616862297058,0.2728807032108307,0.477867990732193,0.4890095889568329,0.46674951910972595,0.5504201650619507,0.5895969867706299,0.5117489695549011,people_101,people,101
15,250,True,0,0.36269381642341614,0.17967578768730164,0.0,0.05393795669078827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
16,200,False,1,0.5591998100280762,0.19650599360466003,0.19650599360466003,0.04887070879340172,0.04887070879340172,0.05302665755152702,0.0743662416934967,0.1288192719221115,0.13033996522426605,0.12730102241039276,0.1166783943772316,0.12319118529558182,0.1101699024438858,people_101,people,101
17,150,False,2,0.7850973606109619,0.22589755058288574,0.4224035441875458,0.04450831189751625,0.09434482455253601,0.11852619796991348,0.1549633890390396,0.25296059250831604,0.255275160074234,0.25064918398857117,0.21660001575946808,0.22609777748584747,0.20709070563316345,people_101,people,101
18,100,False,3,1.0673118829727173,0.28221452236175537,0.7046180665493011,0.04057079553604126,0.13639692962169647,0.20319344103336334,0.25105929374694824,0.37589284777641296,0.378691166639328,0.37309783697128296,0.3063777685165405,0.3168579936027527,0.2958950698375702,people_101,people,101
19,50,False,4,1.4890689849853516,0.4217571020126343,1.1263751685619354,0.03793890401721001,0.17568518221378326,0.3311234712600708,0.4067592918872833,0.5074021220207214,0.5103676319122314,0.5044386386871338,0.3956848978996277,0.40773332118988037,0.3836880028247833,people_101,people,101
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.027203788980841637,0.027203788980841637,0.004291479475796223,0.02535836771130562,0.09928516298532486,0.09406781196594238,0.10445965081453323,0.26239827275276184,0.3286922872066498,0.2081792652606964,people_202,people,202
2,899,False,2,-2.116593599319458,0.27255797386169434,0.5654306411743164,0.04311945661902428,0.06717293709516525,0.01363641582429409,0.07960675656795502,0.23347245156764984,0.21661785244941711,0.25004008412361145,0.6630764603614807,0.7836554050445557,0.5681653022766113,people_202,people,202
3,849,False,3,-1.8629876375198364,0.2536059617996216,0.819036602973938,0.08332142233848572,0.1453952044248581,0.03590506315231323,0.07962069660425186,0.41351696848869324,0.4318612515926361,0.39523419737815857,1.0324301719665527,1.1603022813796997,0.9261168837547302,people_202,people,202
4,799,False,4,-1.6268385648727417,0.23614907264709473,1.0551856756210327,0.05846254527568817,0.17221315205097198,0.04765355959534645,0.09241320937871933,0.48282894492149353,0.4881403148174286,0.47758033871650696,1.0688916444778442,1.19392728805542,0.9650429487228394,people_202,people,202
5,749,True,0,-1.406521201133728,0.22031736373901367,0.0,0.06374366581439972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
6,699,False,1,-1.200291395187378,0.2062298059463501,0.2062298059463501,0.06950339674949646,0.06950339674949646,0.028383634984493256,0.09180571883916855,0.24612775444984436,0.26617860794067383,0.22621794044971466,0.3480827510356903,0.4054650366306305,0.29773327708244324,people_202,people,202
7,649,False,2,-1.006303310394287,0.19398808479309082,0.4002178907394409,0.07139001786708832,0.13605934381484985,0.0513329952955246,0.12027519941329956,0.36848559975624084,0.38723379373550415,0.34986406564712524,0.5376082062721252,0.6121297478675842,0.4707747995853424,people_202,people,202
8,599,False,3,-0.8226233124732971,0.18367999792099,0.5838978886604309,0.066002756357193,0.19761903584003448,0.07246717810630798,0.14247721433639526,0.45834648609161377,0.47345268726348877,0.44334593415260315,0.638755738735199,0.7211287617683411,0.5635169744491577,people_202,people,202
9,549,False,4,-0.6472349762916565,0.17538833618164062,0.7592862248420715,0.06850796192884445,0.2663760185241699,0.09708728641271591,0.1669585108757019,0.5391100645065308,0.553297221660614,0.5249927639961243,0.7208690643310547,0.8031582236289978,0.6428400278091431,people_202,people,202
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.06838137656450272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.06732066720724106,0.06732066720724106,0.027663521468639374,0.06073324382305145,0.13402597606182098,0.13838495314121246,0.12967808544635773,0.149377703666687,0.16254329681396484,0.1364629566669464,people_202,people,202
12,400,False,2,-0.15219885110855103,0.16382917761802673,0.3291648030281067,0.06490263342857361,0.13375359773635864,0.05793044716119766,0.10054997354745865,0.24543917179107666,0.25172582268714905,0.23916643857955933,0.2745141088962555,0.2926291823387146,0.2565746009349823,people_202,people,202
13,350,False,3,0.012974858283996582,0.1651737093925476,0.4943385124206543,0.06203480437397957,0.1992410570383072,0.08980706334114075,0.13536930084228516,0.3384125828742981,0.345152884721756,0.331685870885849,0.3740488588809967,0.3927048444747925,0.35542288422584534,people_202,people,202
14,300,False,4,0.1830180287361145,0.17004317045211792,0.6643816828727722,0.05841735005378723,0.26280415058135986,0.12485099583864212,0.1753707230091095,0.421509712934494,0.4282369315624237,0.414795845746994,0.4495689868927002,0.4663274586200714,0.4327438175678253,people_202,people,202
15,250,True,0,0.36269381642341614,0.17967578768730164,0.0,0.05439459905028343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
16,200,False,1,0.5591998100280762,0.19650599360466003,0.19650599360466003,0.050508081912994385,0.050508081912994385,0.04760175570845604,0.06677556037902832,0.12542939186096191,0.12699444591999054,0.12386713922023773,0.12465723603963852,0.12796373665332794,0.1213160827755928,people_202,people,202
17,150,False,2,0.7850973606109619,0.22589755058288574,0.4224035441875458,0.04646095260977745,0.09783733636140823,0.10584426671266556,0.13383185863494873,0.246678426861763,0.24920596182346344,0.24415479600429535,0.22598393261432648,0.2306380718946457,0.2212684005498886,people_202,people,202
18,100,False,3,1.0673118829727173,0.28221452236175537,0.7046180665493011,0.04300231486558914,0.14228081703186035,0.18484577536582947,0.22223825752735138,0.3706373870372772,0.3735448122024536,0.3677334487438202,0.3195732533931732,0.3238410949707031,0.3152327239513397,people_202,people,202
19,50,False,4,1.4890689849853516,0.4217571020126343,1.1263751685619354,0.041029009968042374,0.18456435203552246,0.3155219852924347,0.37448060512542725,0.5088698267936707,0.5116809010505676,0.5060610771179199,0.4111100137233734,0.4136500954627991,0.40852051973342896,people_202,people,202
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.037725262343883514,0.037725262343883514,0.009092085994780064,0.05644417554140091,0.12306075543165207,0.10774191468954086,0.13816305994987488,0.438351035118103,0.5398961305618286,0.36571696400642395,animal_101,animal,101
2,899,False,2,-2.116593599319458,0.27255797386169434,0.5654306411743164,0.08231156319379807,0.11551064997911453,0.03152845427393913,0.0842888131737709,0.28806227445602417,0.298196017742157,0.2780511677265167,0.8990892767906189,1.0931551456451416,0.7526885867118835,animal_101,animal,101
3,849,False,3,-1.8629876375198364,0.2536059617996216,0.819036602973938,0.05906236171722412,0.14194010198116302,0.04284559190273285,0.08710752427577972,0.36215606331825256,0.3626328706741333,0.36168810725212097,0.9195641875267029,1.0959246158599854,0.7877106070518494,animal_101,animal,101
4,799,False,4,-1.6268385648727417,0.23614907264709473,1.0551856756210327,0.0778430700302124,0.20320525765419006,0.06174502894282341,0.11657854914665222,0.4527961015701294,0.4585929214954376,0.44708874821662903,1.0300607681274414,1.1902426481246948,0.8983853459358215,animal_101,animal,101
5,749,True,0,-1.406521201133728,0.22031736373901367,0.0,0.07123999297618866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
6,699,False,1,-1.200291395187378,0.2062298059463501,0.2062298059463501,0.0738668441772461,0.0738668441772461,0.022040722891688347,0.07514176517724991,0.18535137176513672,0.2065567672252655,0.1644759476184845,0.3065681755542755,0.3981935977935791,0.22299426794052124,animal_101,animal,101
7,649,False,2,-1.006303310394287,0.19398808479309082,0.4002178907394409,0.06991619616746902,0.13865835964679718,0.04359264299273491,0.10272437334060669,0.32418474555015564,0.3460896909236908,0.30254092812538147,0.46694374084472656,0.5889939069747925,0.3540697395801544,animal_101,animal,101
8,599,False,3,-0.8226233124732971,0.18367999792099,0.5838978886604309,0.07296206802129745,0.2100495845079422,0.06495726853609085,0.1315695196390152,0.4144410789012909,0.4346344769001007,0.39450037479400635,0.5497313737869263,0.6658613681793213,0.4387153387069702,animal_101,animal,101
9,549,False,4,-0.6472349762916565,0.17538833618164062,0.7592862248420715,0.07331792265176773,0.28465262055397034,0.0913395807147026,0.15101727843284607,0.4963059723377228,0.5147745013237,0.4780693054199219,0.6215763688087463,0.7316309213638306,0.5152246356010437,animal_101,animal,101
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.06966257095336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.06959732621908188,0.06959732621908188,0.02903353050351143,0.05552089959383011,0.12917988002300262,0.1357998102903366,0.12262950092554092,0.16760429739952087,0.19181685149669647,0.1437302529811859,animal_101,animal,101
12,400,False,2,-0.15219885110855103,0.16382917761802673,0.3291648030281067,0.06706114858388901,0.13854801654815674,0.06144507974386215,0.10774538666009903,0.24319125711917877,0.2526891529560089,0.23378866910934448,0.31395310163497925,0.35179799795150757,0.27653616666793823,animal_101,animal,101
13,350,False,3,0.012974858283996582,0.1651737093925476,0.4943385124206543,0.06424667686223984,0.20664314925670624,0.09869994223117828,0.1576167494058609,0.3474804162979126,0.3583782911300659,0.33668261766433716,0.42350590229034424,0.46394941210746765,0.38329750299453735,animal_101,animal,101
14,300,False,4,0.1830180287361145,0.17004317045211792,0.6643816828727722,0.06046190485358238,0.27248916029930115,0.1425262838602066,0.22772012650966644,0.4438999593257904,0.45385870337486267,0.434024840593338,0.5103718042373657,0.549401581287384,0.4714076817035675,animal_101,animal,101
15,250,True,0,0.36269381642341614,0.17967578768730164,0.0,0.05658263340592384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
16,200,False,1,0.5591998100280762,0.19650599360466003,0.19650599360466003,0.051258087158203125,0.051258087158203125,0.04786992818117142,0.0666014552116394,0.12096256017684937,0.1228313073515892,0.1191045492887497,0.12584288418293,0.13284748792648315,0.11886230856180191,animal_101,animal,101
17,150,False,2,0.7850973606109619,0.22589755058288574,0.4224035441875458,0.04694686084985733,0.0992186889052391,0.11024494469165802,0.14145269989967346,0.24428972601890564,0.24783402681350708,0.2407626509666443,0.2527877986431122,0.2654269337654114,0.24018725752830505,animal_101,animal,101
18,100,False,3,1.0673118829727173,0.28221452236175537,0.7046180665493011,0.04316280037164688,0.14392563700675964,0.19465100765228271,0.2334267944097519,0.3704880475997925,0.3750993013381958,0.3658953011035919,0.3684321641921997,0.3838232755661011,0.3530452847480774,animal_101,animal,101
19,50,False,4,1.4890689849853516,0.4217571020126343,1.1263751685619354,0.04128466919064522,0.1864592432975769,0.32315191626548767,0.36555951833724976,0.5066685080528259,0.5112646222114563,0.5020869970321655,0.4789113402366638,0.4940251111984253,0.4637656807899475,animal_101,animal,101
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.03697051480412483,0.03697051480412483,0.00541860144585371,0.03160775825381279,0.1117730513215065,0.11755822598934174,0.10607640445232391,0.35124871134757996,0.4533633887767792,0.2695673704147339,animal_202,animal,202
2,899,False,2,-2.116593599319458,0.27255797386169434,0.5654306411743164,0.037974994629621506,0.06738416105508804,0.00873409304767847,0.045105382800102234,0.19331416487693787,0.1934613436460495,0.19316913187503815,0.5502977967262268,0.6680060029029846,0.45867815613746643,animal_202,animal,202
3,849,False,3,-1.8629876375198364,0.2536059617996216,0.819036602973938,0.04831735044717789,0.11288131028413773,0.014760528691112995,0.07376252114772797,0.29198920726776123,0.288688987493515,0.2952437400817871,0.8157259225845337,0.9723925590515137,0.6909952759742737,animal_202,animal,202
4,799,False,4,-1.6268385648727417,0.23614907264709473,1.0551856756210327,0.05331399664282799,0.14570848643779755,0.023630687966942787,0.09323104470968246,0.4092571437358856,0.39564794301986694,0.42252621054649353,0.8831164240837097,1.0180931091308594,0.7806031703948975,animal_202,animal,202
5,749,True,0,-1.406521201133728,0.22031736373901367,0.0,0.06525708734989166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
6,699,False,1,-1.200291395187378,0.2062298059463501,0.2062298059463501,0.07031085342168808,0.07031085342168808,0.03236045688390732,0.12081434577703476,0.2647109031677246,0.28546932339668274,0.24458351731300354,0.5334606170654297,0.6790395975112915,0.40556052327156067,animal_202,animal,202
7,649,False,2,-1.006303310394287,0.19398808479309082,0.4002178907394409,0.07672035694122314,0.13422560691833496,0.05348801985383034,0.15466070175170898,0.3892322778701782,0.4081907570362091,0.37074434757232666,0.7006888389587402,0.8460091948509216,0.5708000659942627,animal_202,animal,202
8,599,False,3,-0.8226233124732971,0.18367999792099,0.5838978886604309,0.07192801684141159,0.1958969235420227,0.07656893879175186,0.188329815864563,0.4810079336166382,0.5002952218055725,0.4620823562145233,0.7863050699234009,0.9292693138122559,0.657118558883667,animal_202,animal,202
9,549,False,4,-0.6472349762916565,0.17538833618164062,0.7592862248420715,0.0708146020770073,0.261389821767807,0.10377195477485657,0.23947107791900635,0.5652796626091003,0.5812012553215027,0.5496318936347961,0.8493779301643372,0.9779476523399353,0.7316235303878784,animal_202,animal,202
