index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
3,849,True,0,-1.8629876375198364,0.2536059617996216,0.0,0.054849665611982346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
4,799,False,1,-1.6268385648727417,0.23614907264709473,0.23614907264709473,0.06343653798103333,0.06343653798103333,0.022416360676288605,0.07937437295913696,0.25799188017845154,0.29522332549095154,0.22101040184497833,0.4976372718811035,0.6057491898536682,0.4119846522808075,interior_101,interior,101
5,749,False,2,-1.406521201133728,0.22031736373901367,0.4564664363861084,0.07492384314537048,0.13053524494171143,0.042380496859550476,0.10129930824041367,0.38533157110214233,0.4090809226036072,0.3618539571762085,0.6903213262557983,0.8041779398918152,0.5943628549575806,interior_101,interior,101
6,699,True,0,-1.200291395187378,0.2062298059463501,0.0,0.06931799650192261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
7,649,False,1,-1.006303310394287,0.19398808479309082,0.19398808479309082,0.07190050184726715,0.07190050184726715,0.02832978591322899,0.10918831825256348,0.2562112510204315,0.27147260308265686,0.2410760372877121,0.2757413983345032,0.31477025151252747,0.2387845814228058,interior_101,interior,101
8,599,False,2,-0.8226233124732971,0.18367999792099,0.3776680827140808,0.07936014235019684,0.14942316710948944,0.060399819165468216,0.12308911979198456,0.4130997061729431,0.4287412762641907,0.3974306881427765,0.4880884885787964,0.5579050183296204,0.42157265543937683,interior_101,interior,101
9,549,True,0,-0.6472349762916565,0.17538833618164062,0.0,0.07754343003034592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
10,500,False,1,-0.4813636541366577,0.16587132215499878,0.16587132215499878,0.0753803476691246,0.0753803476691246,0.03174472227692604,0.07013513147830963,0.18484540283679962,0.1945272535085678,0.17516681551933289,0.19204124808311462,0.21669545769691467,0.16806559264659882,interior_101,interior,101
11,450,False,2,-0.31602802872657776,0.16533562541007996,0.33120694756507874,0.07530111819505692,0.1525101214647293,0.05870078131556511,0.11165262013673782,0.3027590811252594,0.31246137619018555,0.29305651783943176,0.3424346446990967,0.3767430782318115,0.30874085426330566,interior_101,interior,101
12,400,True,0,-0.15219885110855103,0.16382917761802673,0.0,0.0723201110959053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
13,350,False,1,0.012974858283996582,0.1651737093925476,0.1651737093925476,0.06833914667367935,0.06833914667367935,0.033541660755872726,0.053313761949539185,0.14001305401325226,0.14272084832191467,0.13731010258197784,0.1253812611103058,0.12916302680969238,0.12164975702762604,interior_101,interior,101
14,300,False,2,0.1830180287361145,0.17004317045211792,0.3352168798446655,0.06415587663650513,0.13451822102069855,0.07093534618616104,0.09388177841901779,0.2612180709838867,0.26523557305336,0.2572062611579895,0.23947836458683014,0.24577204883098602,0.23327791690826416,interior_101,interior,101
15,250,True,0,0.36269381642341614,0.17967578768730164,0.0,0.059414949268102646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
16,200,False,1,0.5591998100280762,0.19650599360466003,0.19650599360466003,0.05464572831988335,0.05464572831988335,0.044978998601436615,0.05991533771157265,0.13250158727169037,0.1336023360490799,0.13140146434307098,0.1335160732269287,0.1374128758907318,0.1296682059764862,interior_101,interior,101
17,150,False,2,0.7850973606109619,0.22589755058288574,0.4224035441875458,0.049704745411872864,0.10540759563446045,0.09581803530454636,0.11694484949111938,0.2521570920944214,0.25366124510765076,0.2506534457206726,0.24484115839004517,0.24940940737724304,0.2403232604265213,interior_101,interior,101
18,100,True,0,1.0673118829727173,0.28221452236175537,0.0,0.04587683081626892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
19,50,False,1,1.4890689849853516,0.4217571020126343,0.4217571020126343,0.043802060186862946,0.043802060186862946,0.1031825914978981,0.11239538341760635,0.1861850917339325,0.18682530522346497,0.18554498255252838,0.1814262568950653,0.1845533549785614,0.17833487689495087,interior_101,interior,101
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_202,interior,202
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.08219850808382034,0.08219850808382034,0.012002493254840374,0.07860872149467468,0.2225680947303772,0.18237711489200592,0.26226910948753357,0.5636404752731323,0.7577616572380066,0.4055033028125763,interior_202,interior,202
2,899,False,2,-2.116593599319458,0.27255797386169434,0.5654306411743164,0.05109276622533798,0.11462138593196869,0.021302832290530205,0.0994267538189888,0.2909921407699585,0.25723031163215637,0.32421112060546875,0.8846777081489563,1.124221682548523,0.7047285437583923,interior_202,interior,202
