index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
12,400,True,0,-0.15219885110855103,0.16382917761802673,0.0,0.0704309418797493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
13,350,False,1,0.012974858283996582,0.1651737093925476,0.1651737093925476,0.06456415355205536,0.06456415355205536,0.04192575067281723,0.08534043282270432,0.1474090963602066,0.15272299945354462,0.14211174845695496,0.1523342877626419,0.1634029746055603,0.14153991639614105,people_101,people,101
14,300,True,0,0.1830180287361145,0.17004317045211792,0.0,0.05948229879140854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
15,250,False,1,0.36269381642341614,0.17967578768730164,0.17967578768730164,0.05393795669078827,0.05393795669078827,0.0445394329726696,0.06985381245613098,0.12582220137119293,0.12845948338508606,0.12318956106901169,0.12498584389686584,0.13264308869838715,0.11737123876810074,people_101,people,101
16,200,True,0,0.5591998100280762,0.19650599360466003,0.0,0.04887070879340172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
17,150,False,1,0.7850973606109619,0.22589755058288574,0.22589755058288574,0.04450831189751625,0.04450831189751625,0.06286799907684326,0.08309429883956909,0.13406124711036682,0.13530801236629486,0.1328161507844925,0.10985546559095383,0.11396458745002747,0.10574133694171906,people_101,people,101
18,100,True,0,1.0673118829727173,0.28221452236175537,0.0,0.04057079553604126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_101,people,101
19,50,False,1,1.4890689849853516,0.4217571020126343,0.4217571020126343,0.03793890401721001,0.03793890401721001,0.11809799075126648,0.13723675906658173,0.17953245341777802,0.18067745864391327,0.17838826775550842,0.1388353705406189,0.14384359121322632,0.13384859263896942,people_101,people,101
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.027203788980841637,0.027203788980841637,0.004291479475796223,0.02535836771130562,0.09928516298532486,0.09406781196594238,0.10445965081453323,0.26239827275276184,0.3286922872066498,0.2081792652606964,people_202,people,202
2,899,True,0,-2.116593599319458,0.27255797386169434,0.0,0.04311945661902428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
3,849,False,1,-1.8629876375198364,0.2536059617996216,0.2536059617996216,0.08332142233848572,0.08332142233848572,0.021937308833003044,0.11690115928649902,0.25441449880599976,0.30782631039619446,0.20118172466754913,0.7140185832977295,0.888899564743042,0.5686219930648804,people_202,people,202
4,799,True,0,-1.6268385648727417,0.23614907264709473,0.0,0.05846254527568817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
5,749,False,1,-1.406521201133728,0.22031736373901367,0.22031736373901367,0.06374366581439972,0.06374366581439972,0.018678952008485794,0.08030355721712112,0.2060118019580841,0.21231693029403687,0.19977989792823792,0.3749140501022339,0.4418662190437317,0.318678081035614,people_202,people,202
6,699,True,0,-1.200291395187378,0.2062298059463501,0.0,0.06950339674949646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
7,649,False,1,-1.006303310394287,0.19398808479309082,0.19398808479309082,0.07139001786708832,0.07139001786708832,0.026035306975245476,0.0886627659201622,0.20314893126487732,0.222368061542511,0.18405960500240326,0.2889028787612915,0.3403611183166504,0.24275358021259308,people_202,people,202
8,599,True,0,-0.8226233124732971,0.18367999792099,0.0,0.066002756357193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
9,549,False,1,-0.6472349762916565,0.17538833618164062,0.17538833618164062,0.06850796192884445,0.06850796192884445,0.02672981284558773,0.06932786852121353,0.16414771974086761,0.17107360064983368,0.15725591778755188,0.20930276811122894,0.24435243010520935,0.1760675013065338,people_202,people,202
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.06838137656450272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.06732066720724106,0.06732066720724106,0.027663521468639374,0.06073324382305145,0.13402597606182098,0.13838495314121246,0.12967808544635773,0.149377703666687,0.16254329681396484,0.1364629566669464,people_202,people,202
12,400,True,0,-0.15219885110855103,0.16382917761802673,0.0,0.06490263342857361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
13,350,False,1,0.012974858283996582,0.1651737093925476,0.1651737093925476,0.06203480437397957,0.06203480437397957,0.03041822463274002,0.04779835417866707,0.1167529970407486,0.11919928342103958,0.11431165039539337,0.1309838443994522,0.13683541119098663,0.1251416802406311,people_202,people,202
14,300,True,0,0.1830180287361145,0.17004317045211792,0.0,0.05841735005378723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
15,250,False,1,0.36269381642341614,0.17967578768730164,0.17967578768730164,0.05439459905028343,0.05439459905028343,0.03637724742293358,0.05551373213529587,0.11335379630327225,0.11430324614048004,0.1124061867594719,0.11109474301338196,0.11502625048160553,0.10713394731283188,people_202,people,202
16,200,True,0,0.5591998100280762,0.19650599360466003,0.0,0.050508081912994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
